order_id,order_date,customer_info,customer_age,location,device_type,items,payment_method,currency,discount_code,shipping_cost,total_amount,order_status,loyalty_points,feedback_score
TXN-100041,2024-06-28T02:27:19.232307,"{""name"": ""Brian Jones"", ""email"": ""schambers@example.org"", ""phone"": ""653.500.5522""}",58,Harveyberg,Mobile,"[{""product_id"": ""PRD-282"", ""category"": ""Electronics"", ""price"": 226.69, ""quantity"": 3}, {""product_id"": ""PRD-987"", ""category"": ""Sports"", ""price"": 42.35, ""quantity"": 2}, {""product_id"": ""PRD-200"", ""category"": ""Electronics"", ""price"": 261.46, ""quantity"": 2}]",credit_card,USD,,7.63,1293.94,Refunded,128,3.0
TXN-101738,2024-07-13T23:36:38.691287,"{""name"": ""Heather Garcia"", ""email"": null, ""phone"": ""677.391.0608x812""}",59,Odonnellside,Desktop,"[{""product_id"": ""PRD-657"", ""category"": ""Books"", ""price"": 253.65, ""quantity"": 2}, {""product_id"": ""PRD-285"", ""category"": ""Books"", ""price"": 374.96, ""quantity"": 2}]",Credit Card,USD,Na10,5.96,$1262.35,Completed,125,3.0
TXN-104115,03/01/2024 07:36,"{""name"": ""Taylor Terrell"", ""email"": ""jamesjohnson@example.com"", ""phone"": ""237-213-4860""}",unknown,West Lori,Mobile,"[{""product_id"": ""PRD-314"", ""category"": ""Sports"", ""price"": 237.27, ""quantity"": 1}, {""product_id"": ""PRD-895"", ""category"": ""Books"", ""price"": 15.93, ""quantity"": 3}]",PayPal,USD,,8.75,294.31,Refunded,28,
TXN-101348,2024-11-25T10:20:18.622436,"{""name"": ""Andre Bailey"", ""email"": ""xcantu@example.net"", ""phone"": ""243.662.7494x334""}",26,Millershire,Desktop,"[{""product_id"": ""PRD-962"", ""category"": ""Books"", ""price"": 171.63, ""quantity"": 1}, {""product_id"": ""PRD-799"", ""category"": ""Sports"", ""price"": 85.98, ""quantity"": 3}]",Credit Card,USD,,8.38,442.24,Pending,42,
TXN-104406,2024-05-14T05:20:48.705264,"{""name"": ""Dana Marshall"", ""email"": ""romerothomas@example.net"", ""phone"": ""7715671052""}",28,Waltonside,,"[{""product_id"": ""PRD-834"", ""category"": ""Sports"", ""price"": 444.03, ""quantity"": 2}]",PayPal,USD,pk10,5.59,907.89,Completed,88,99.0
TXN-101090,2025-07-04T13:53:25.576559,"{""name"": ""John Tate"", ""email"": ""robert21@example.net"", ""phone"": ""557-329-8571x4450""}",26,Melissafurt,Mobile,"[{""product_id"": ""PRD-474"", ""category"": ""Home & Kitchen"", ""price"": 191.65, ""quantity"": 2}]",CREDITCARD,USD,,12.0,397.64,Pending,38,2.0
TXN-104708,2025-10-03T12:30:02.188807,"{""name"": ""Pamela Ray"", ""email"": ""ujohnson@example.org"", ""phone"": ""886-829-6267x097""}",28,Kaylatown,Desktop,"[{""product_id"": ""PRD-190"", ""category"": ""Home & Kitchen"", ""price"": 441.66, ""quantity"": 3}, {""product_id"": ""PRD-391"", ""category"": ""Books"", ""price"": 448.52, ""quantity"": 2}]",Credit Card,USD,Kz10,7.29,$2230.55,Failed,222,99.0
TXN-103572,2025-02-25T09:28:27.423366,"{""name"": ""Daniel Ross"", ""email"": ""brandy89@example.com"", ""phone"": ""+1-583-462-9803x40848""}",35,Brownstad,,"[{""product_id"": ""PRD-459"", ""category"": ""Sports"", ""price"": 153.41, ""quantity"": 2}, {""product_id"": ""PRD-886"", ""category"": ""Home & Kitchen"", ""price"": 158.9, ""quantity"": 3}, {""product_id"": ""PRD-788"", ""category"": ""Home & Kitchen"", ""price"": 204.38, ""quantity"": 2}]",Credit Card,USD,,12.75,$1208.9,Failed,119,5.0
TXN-101725,2024-01-22T19:17:27.789482,"{""name"": ""Ronald Castro"", ""email"": ""jacobsonmatthew@example.org"", ""phone"": ""001-291-659-3067x1199""}",33,Dianechester,Mobile,"[{""product_id"": ""PRD-949"", ""category"": ""Sports"", ""price"": 392.65, ""quantity"": 1}, {""product_id"": ""PRD-734"", ""category"": ""Home & Kitchen"", ""price"": 216.77, ""quantity"": 2}]",Credit Card,USD,,10.27,836.45,Pending,82,2.0
TXN-101638,2024-03-11T02:46:26.862880,"{""name"": ""Jessica Kidd"", ""email"": ""kimberly54@example.org"", ""phone"": ""263.221.0182x184""}",56,Brianland,Mobile,"[{""product_id"": ""PRD-142"", ""category"": ""Sports"", ""price"": 377.77, ""quantity"": 2}]",Credit Card,USD,,5.04,765.13,Failed,75,4.0
TXN-100899,2024-06-23T20:13:05.223965,"{""name"": ""Tammy Blanchard"", ""email"": ""james40@example.org"", ""phone"": ""+1-599-559-4064x890""}",70,New Robert,,"[{""product_id"": ""PRD-772"", ""category"": ""Books"", ""price"": 267.61, ""quantity"": 1}]",COD,USD,,9.52,$283.63,Failed,26,3.0
TXN-102114,2025-08-08T04:52:36.791704,"{""name"": ""Tammy Spence"", ""email"": ""sandragiles@example.org"", ""phone"": ""931-749-3387""}",24,Beckton,,"[{""product_id"": ""PRD-552"", ""category"": ""Books"", ""price"": 253.96, ""quantity"": 1}]",credit_card,USD,cA10,14.91,273.12,Completed,25,99.0
TXN-102400,2024-02-19T18:45:23.184867,"{""name"": ""Sara Clark DVM"", ""email"": ""samuelgonzales@example.org"", ""phone"": ""639-637-3028x790""}",67,Myersshire,Desktop,"[{""product_id"": ""PRD-447"", ""category"": ""Clothing"", ""price"": 417.71, ""quantity"": 1}, {""product_id"": ""PRD-600"", ""category"": ""Sports"", ""price"": 434.06, ""quantity"": 3}]",credit_card,USD,,8.72,1733.44,Failed,171,1.0
TXN-104617,2025-02-02T04:45:18.782934,"{""name"": ""Jenna Garza"", ""email"": ""melaniewells@example.net"", ""phone"": ""(886)469-6180""}",52,Littlemouth,Mobile,"[{""product_id"": ""PRD-526"", ""category"": ""Sports"", ""price"": 95.33, ""quantity"": 2}, {""product_id"": ""PRD-950"", ""category"": ""Sports"", ""price"": 417.6, ""quantity"": 2}, {""product_id"": ""PRD-602"", ""category"": ""Sports"", ""price"": 261.94, ""quantity"": 3}]",CREDITCARD,USD,,13.99,$1818.07,Pending,181,3.0
TXN-103796,2024-10-17T13:57:36.363694,"{""name"": ""Jamie Foster"", ""email"": ""bsolis@example.org"", ""phone"": ""+1-442-720-2004x40220""}",24,East Matthew,Mobile,"[{""product_id"": ""PRD-722"", ""category"": ""Home & Kitchen"", ""price"": 108.47, ""quantity"": 2}]",PayPal,USD,,12.2,225.18,Pending,21,3.0
TXN-101043,2024-05-30T08:39:41.476253,"{""name"": ""Johnny Guerrero"", ""email"": ""sheila40@example.org"", ""phone"": ""+1-917-371-1938""}",30,Barberberg,Desktop,"[{""product_id"": ""PRD-515"", ""category"": ""Electronics"", ""price"": 160.07, ""quantity"": 3}, {""product_id"": ""PRD-863"", ""category"": ""Clothing"", ""price"": 193.12, ""quantity"": 2}, {""product_id"": ""PRD-138"", ""category"": ""Electronics"", ""price"": 68.27, ""quantity"": 2}]",PayPal,USD,,14.69,1022.63,Pending,100,4.0
TXN-104883,07/05/2024 09:38,"{""name"": ""Katelyn Butler"", ""email"": ""victoriadeleon@example.net"", ""phone"": ""463.913.6406x810""}",48,Gailberg,,"[{""product_id"": ""PRD-340"", ""category"": ""Home & Kitchen"", ""price"": 441.17, ""quantity"": 3}, {""product_id"": ""PRD-767"", ""category"": ""Electronics"", ""price"": 460.12, ""quantity"": 3}, {""product_id"": ""PRD-348"", ""category"": ""Home & Kitchen"", ""price"": 458.6, ""quantity"": 1}]",CREDITCARD,USD,,12.93,3181.6,Failed,316,3.0
TXN-103520,28/07/2024 03:07,"{""name"": ""Bianca Moore"", ""email"": ""meaganwilson@example.org"", ""phone"": ""5924939852""}",60,Kathrynchester,,"[{""product_id"": ""PRD-838"", ""category"": ""Electronics"", ""price"": 35.43, ""quantity"": 1}, {""product_id"": ""PRD-953"", ""category"": ""Books"", ""price"": 67.9, ""quantity"": 3}]",CREDITCARD,USD,VY10,14.85,$258.52,Failed,23,2.0
TXN-104895,2025-11-22T12:27:03.994875,"{""name"": ""Edward Carter"", ""email"": ""april02@example.org"", ""phone"": ""461-382-5679x64124""}",53,West Ricardoville,Mobile,"[{""product_id"": ""PRD-447"", ""category"": ""Books"", ""price"": 28.91, ""quantity"": 1}, {""product_id"": ""PRD-519"", ""category"": ""Sports"", ""price"": 176.64, ""quantity"": 3}]",CREDITCARD,USD,,9.04,565.97,Pending,55,
TXN-104678,2025-07-15T15:03:20.927533,"{""name"": ""Eric Kelly"", ""email"": null, ""phone"": ""433.830.4169""}",54,East Levi,,"[{""product_id"": ""PRD-486"", ""category"": ""Electronics"", ""price"": 215.65, ""quantity"": 2}, {""product_id"": ""PRD-675"", ""category"": ""Electronics"", ""price"": 147.77, ""quantity"": 1}]",credit_card,USD,,9.48,596.83,Refunded,57,5.0
TXN-100531,2025-01-02T06:24:20.567873,"{""name"": ""Robert Ibarra"", ""email"": null, ""phone"": ""001-894-516-4011x981""}",50,South Rogershire,,"[{""product_id"": ""PRD-675"", ""category"": ""Clothing"", ""price"": 370.94, ""quantity"": 2}, {""product_id"": ""PRD-131"", ""category"": ""Sports"", ""price"": 190.74, ""quantity"": 3}]",COD,USD,,5.54,1326.82,Completed,131,5.0
TXN-100952,2025-02-18T14:52:56.340552,"{""name"": ""Tiffany Johnson"", ""email"": ""angelicajones@example.org"", ""phone"": ""+1-672-831-0965x1159""}",51,Lopezside,Mobile,"[{""product_id"": ""PRD-900"", ""category"": ""Clothing"", ""price"": 368.98, ""quantity"": 2}, {""product_id"": ""PRD-360"", ""category"": ""Sports"", ""price"": 280.9, ""quantity"": 1}]",COD,USD,,7.31,1036.04,Refunded,101,2.0
TXN-101587,2024-11-10T19:36:18.236806,"{""name"": ""Jordan York"", ""email"": ""obrienmichael@example.com"", ""phone"": ""913-651-8498""}",32,Thompsonburgh,,"[{""product_id"": ""PRD-406"", ""category"": ""Electronics"", ""price"": 263.62, ""quantity"": 2}]",credit_card,USD,,6.67,533.4,Failed,52,3.0
TXN-101302,2025-11-03T15:15:46.127013,"{""name"": ""Nathaniel Snyder"", ""email"": ""ralph55@example.org"", ""phone"": ""+1-651-558-0683x6883""}",61,East Luisberg,,"[{""product_id"": ""PRD-202"", ""category"": ""Books"", ""price"": 466.26, ""quantity"": 2}, {""product_id"": ""PRD-580"", ""category"": ""Sports"", ""price"": 498.92, ""quantity"": 1}]",Credit Card,USD,,11.92,$1443.19,Pending,143,99.0
TXN-103916,2024-04-24T22:43:13.953710,"{""name"": ""Andrew Jenkins"", ""email"": ""lauren21@example.org"", ""phone"": ""747-980-3442""}",37,Port Adam,Desktop,"[{""product_id"": ""PRD-543"", ""category"": ""Electronics"", ""price"": 48.97, ""quantity"": 2}, {""product_id"": ""PRD-185"", ""category"": ""Books"", ""price"": 476.15, ""quantity"": 1}, {""product_id"": ""PRD-304"", ""category"": ""Sports"", ""price"": 423.24, ""quantity"": 2}]",PayPal,USD,,8.47,1440.45,Failed,142,4.0
TXN-102431,2025-09-05T20:33:39.680248,"{""name"": ""Megan Boone"", ""email"": ""cheryl12@example.com"", ""phone"": ""947-944-4362""}",61,Nelsonchester,Desktop,"[{""product_id"": ""PRD-229"", ""category"": ""Home & Kitchen"", ""price"": 371.84, ""quantity"": 3}, {""product_id"": ""PRD-884"", ""category"": ""Home & Kitchen"", ""price"": 372.07, ""quantity"": 1}, {""product_id"": ""PRD-126"", ""category"": ""Home & Kitchen"", ""price"": 244.76, ""quantity"": 2}]",COD,USD,eX10,9.44,$1994.46,Completed,197,99.0
TXN-104897,11/06/2025 01:55,"{""name"": ""Jake Barrett"", ""email"": ""nrollins@example.org"", ""phone"": ""001-586-655-9718x6958""}",43,West Tonya,Desktop,"[{""product_id"": ""PRD-199"", ""category"": ""Books"", ""price"": 92.86, ""quantity"": 1}, {""product_id"": ""PRD-748"", ""category"": ""Clothing"", ""price"": 438.81, ""quantity"": 2}, {""product_id"": ""PRD-342"", ""category"": ""Sports"", ""price"": 70.48, ""quantity"": 3}]",Credit Card,USD,,12.82,1199.28,Failed,118,1.0
TXN-103763,2025-08-15T23:50:31.077799,"{""name"": ""Grace Pearson"", ""email"": ""stacy71@example.net"", ""phone"": ""436-254-3225x028""}",30,Lake Cheryl,Mobile,"[{""product_id"": ""PRD-330"", ""category"": ""Home & Kitchen"", ""price"": 36.29, ""quantity"": 2}, {""product_id"": ""PRD-903"", ""category"": ""Home & Kitchen"", ""price"": 257.7, ""quantity"": 2}, {""product_id"": ""PRD-517"", ""category"": ""Clothing"", ""price"": 204.76, ""quantity"": 3}]",PayPal,USD,,5.68,1219.72,Pending,120,1.0
TXN-103284,2025-06-30T01:31:19.199389,"{""name"": ""Angela Jones"", ""email"": ""ngolden@example.net"", ""phone"": ""9926844351""}",52,Michaeltown,Mobile,"[{""product_id"": ""PRD-446"", ""category"": ""Sports"", ""price"": 242.49, ""quantity"": 1}, {""product_id"": ""PRD-216"", ""category"": ""Home & Kitchen"", ""price"": 169.76, ""quantity"": 3}, {""product_id"": ""PRD-147"", ""category"": ""Books"", ""price"": 365.0, ""quantity"": 2}]",COD,USD,,8.49,$1494.49,Refunded,148,5.0
TXN-103965,2024-03-06T01:59:48.515838,"{""name"": ""Casey Weber"", ""email"": ""qcastaneda@example.net"", ""phone"": ""+1-950-469-0169x83300""}",53,Megantown,,"[{""product_id"": ""PRD-503"", ""category"": ""Books"", ""price"": 289.03, ""quantity"": 2}, {""product_id"": ""PRD-876"", ""category"": ""Sports"", ""price"": 334.25, ""quantity"": 1}]",credit_card,USD,,14.88,920.21,Failed,91,1.0
TXN-100487,2024-09-18T23:37:32.276236,"{""name"": ""Kendra Jackson"", ""email"": ""melissahill@example.net"", ""phone"": ""4582443296""}",69,Ramosmouth,Mobile,"[{""product_id"": ""PRD-883"", ""category"": ""Clothing"", ""price"": 262.79, ""quantity"": 3}]",COD,USD,,7.16,794.73,Failed,78,2.0
TXN-101384,2024-10-31T14:51:13.301725,"{""name"": ""Cassandra Robinson"", ""email"": ""marypennington@example.net"", ""phone"": ""(417)469-6693""}",35,Pachecoland,Mobile,"[{""product_id"": ""PRD-297"", ""category"": ""Clothing"", ""price"": 77.5, ""quantity"": 2}, {""product_id"": ""PRD-480"", ""category"": ""Books"", ""price"": 216.23, ""quantity"": 3}]",CREDITCARD,USD,,14.58,810.58,Refunded,80,99.0
TXN-101803,2025-04-01T11:23:36.248794,"{""name"": ""Gabriel Mcdonald"", ""email"": ""sjones@example.com"", ""phone"": ""832-309-8637""}",45,Tiffanyberg,Mobile,"[{""product_id"": ""PRD-964"", ""category"": ""Home & Kitchen"", ""price"": 378.84, ""quantity"": 3}, {""product_id"": ""PRD-963"", ""category"": ""Clothing"", ""price"": 30.55, ""quantity"": 1}, {""product_id"": ""PRD-999"", ""category"": ""Sports"", ""price"": 409.9, ""quantity"": 2}]",credit_card,USD,Lu10,13.22,2001.6,Pending,198,3.0
TXN-102713,25/04/2025 13:38,"{""name"": ""Katherine Cox"", ""email"": ""umorrow@example.org"", ""phone"": ""(502)321-6166x8880""}",65,Port Jennifer,,"[{""product_id"": ""PRD-532"", ""category"": ""Books"", ""price"": 357.33, ""quantity"": 1}]",Credit Card,USD,,6.5,366.3,Failed,35,3.0
TXN-104487,2024-10-01T17:38:25.166204,"{""name"": ""Christopher Rodriguez"", ""email"": ""aaron06@example.org"", ""phone"": ""+1-409-998-4569x549""}",27,Woodland,Desktop,"[{""product_id"": ""PRD-800"", ""category"": ""Books"", ""price"": 333.11, ""quantity"": 1}]",CREDITCARD,USD,,13.77,$347.04,Failed,33,2.0
TXN-102424,2025-05-10T15:49:08.792242,"{""name"": ""Sharon Garner"", ""email"": ""stephenmclaughlin@example.net"", ""phone"": ""582-393-5186""}",50,West Maryville,,"[{""product_id"": ""PRD-107"", ""category"": ""Clothing"", ""price"": 480.99, ""quantity"": 2}, {""product_id"": ""PRD-367"", ""category"": ""Electronics"", ""price"": 416.58, ""quantity"": 2}]",COD,USD,,11.45,1809.45,Completed,179,
TXN-102986,2025-03-25T22:11:22.643697,"{""name"": ""Alicia Eaton"", ""email"": ""vallen@example.com"", ""phone"": ""001-740-227-8616x9599""}",19,Port Charles,Mobile,"[{""product_id"": ""PRD-157"", ""category"": ""Electronics"", ""price"": 157.74, ""quantity"": 1}, {""product_id"": ""PRD-604"", ""category"": ""Electronics"", ""price"": 472.48, ""quantity"": 3}, {""product_id"": ""PRD-854"", ""category"": ""Books"", ""price"": 317.08, ""quantity"": 1}]",CREDITCARD,USD,,8.9,1899.2,Refunded,189,1.0
TXN-102811,2024-03-24T08:42:44.570937,"{""name"": ""Kristopher Hubbard"", ""email"": ""upark@example.net"", ""phone"": ""001-669-577-8531x56328""}",43,Jacksonmouth,Desktop,"[{""product_id"": ""PRD-324"", ""category"": ""Clothing"", ""price"": 452.76, ""quantity"": 1}]",Credit Card,USD,oV10,8.14,$466.13,Failed,45,5.0
TXN-102626,08/04/2024 22:18,"{""name"": ""David Rocha"", ""email"": ""meganpollard@example.net"", ""phone"": ""387-392-3730""}",44,New Justinport,Mobile,"[{""product_id"": ""PRD-938"", ""category"": ""Sports"", ""price"": 363.73, ""quantity"": 1}, {""product_id"": ""PRD-626"", ""category"": ""Electronics"", ""price"": 410.65, ""quantity"": 1}]",PayPal,USD,,5.76,787.4,Completed,77,5.0
TXN-104247,2024-02-23T10:39:31.501667,"{""name"": ""Linda Jensen"", ""email"": ""gutierrezandrew@example.net"", ""phone"": ""358.237.8902""}",40,West Ronald,Mobile,"[{""product_id"": ""PRD-395"", ""category"": ""Books"", ""price"": 69.28, ""quantity"": 1}]",Credit Card,USD,,6.88,80.64,Pending,6,2.0
TXN-100082,2024-07-16T01:01:43.343142,"{""name"": ""Megan Campos"", ""email"": ""mendozawendy@example.net"", ""phone"": ""967.387.9916x03681""}",52,Gutierrezstad,Mobile,"[{""product_id"": ""PRD-592"", ""category"": ""Clothing"", ""price"": 439.14, ""quantity"": 1}, {""product_id"": ""PRD-621"", ""category"": ""Home & Kitchen"", ""price"": 200.5, ""quantity"": 1}]",CREDITCARD,USD,,12.04,647.07,Pending,63,4.0
TXN-100858,13/02/2025 13:09,"{""name"": ""Brett Collins"", ""email"": ""vasquezjames@example.com"", ""phone"": ""359.551.3783x920""}",30,Johnsonhaven,Desktop,"[{""product_id"": ""PRD-660"", ""category"": ""Electronics"", ""price"": 428.86, ""quantity"": 2}, {""product_id"": ""PRD-549"", ""category"": ""Electronics"", ""price"": 474.86, ""quantity"": 2}]",Credit Card,USD,UL10,10.09,1819.89,Pending,180,99.0
TXN-102979,2025-12-02T03:34:55.370037,"{""name"": ""Melissa Bates DDS"", ""email"": ""josephmorales@example.org"", ""phone"": ""(922)935-5777x817""}",67,Martinstad,,"[{""product_id"": ""PRD-150"", ""category"": ""Books"", ""price"": 387.31, ""quantity"": 3}, {""product_id"": ""PRD-941"", ""category"": ""Books"", ""price"": 30.84, ""quantity"": 3}]",PayPal,USD,jE10,14.71,1260.49,Completed,125,99.0
TXN-102675,2025-01-26T00:51:51.385757,"{""name"": ""Christina Jones"", ""email"": ""justin00@example.com"", ""phone"": ""(382)470-5992""}",65,Walkermouth,Mobile,"[{""product_id"": ""PRD-146"", ""category"": ""Clothing"", ""price"": 298.7, ""quantity"": 1}, {""product_id"": ""PRD-299"", ""category"": ""Books"", ""price"": 111.38, ""quantity"": 2}, {""product_id"": ""PRD-445"", ""category"": ""Electronics"", ""price"": 489.5, ""quantity"": 3}]",credit_card,USD,ED10,11.12,2004.45,Failed,198,4.0
TXN-103276,2025-03-31T09:49:06.504920,"{""name"": ""Alexis Smith"", ""email"": ""courtneyhicks@example.net"", ""phone"": ""621-564-2578""}",45,Lake Monicastad,,"[{""product_id"": ""PRD-396"", ""category"": ""Electronics"", ""price"": 401.83, ""quantity"": 1}]",credit_card,USD,au10,9.38,417.91,Refunded,40,3.0
TXN-104440,2025-11-24T01:16:32.910993,"{""name"": ""Tammy Hart"", ""email"": ""katelynnash@example.org"", ""phone"": ""+1-714-633-8371x3499""}",27,Norrischester,Desktop,"[{""product_id"": ""PRD-336"", ""category"": ""Books"", ""price"": 283.65, ""quantity"": 1}, {""product_id"": ""PRD-999"", ""category"": ""Home & Kitchen"", ""price"": 296.25, ""quantity"": 1}]",Credit Card,USD,kS10,10.05,585.75,Failed,57,
TXN-103072,2025-06-01T14:24:14.133301,"{""name"": ""Amy Oliver"", ""email"": ""garciacassandra@example.net"", ""phone"": ""9959777331""}",69,Bryantstad,Desktop,"[{""product_id"": ""PRD-214"", ""category"": ""Books"", ""price"": 491.56, ""quantity"": 3}, {""product_id"": ""PRD-819"", ""category"": ""Electronics"", ""price"": 89.31, ""quantity"": 2}]",CREDITCARD,USD,gE10,11.9,1664.92,Failed,165,4.0
TXN-102254,2024-01-03T13:36:15.595864,"{""name"": ""John Villarreal"", ""email"": ""melissa52@example.org"", ""phone"": ""745.628.9887x0576""}",45,North Joshua,Desktop,"[{""product_id"": ""PRD-701"", ""category"": ""Home & Kitchen"", ""price"": 374.72, ""quantity"": 1}, {""product_id"": ""PRD-588"", ""category"": ""Sports"", ""price"": 19.2, ""quantity"": 2}]",credit_card,USD,vS10,9.02,425.43,Refunded,41,1.0
TXN-101226,14/10/2025 03:50,"{""name"": ""April Frazier"", ""email"": ""jessica26@example.net"", ""phone"": ""(649)886-7574x7618""}",65,Garrisonville,Mobile,"[{""product_id"": ""PRD-355"", ""category"": ""Clothing"", ""price"": 106.57, ""quantity"": 1}]",PayPal,USD,,8.67,113.75,Refunded,10,
TXN-102862,2024-08-10T11:47:49.408983,"{""name"": ""Brian Hart"", ""email"": ""meyervictoria@example.org"", ""phone"": ""513.677.1776x02471""}",56,Jonesfurt,Mobile,"[{""product_id"": ""PRD-789"", ""category"": ""Sports"", ""price"": 263.46, ""quantity"": 1}, {""product_id"": ""PRD-845"", ""category"": ""Sports"", ""price"": 153.18, ""quantity"": 2}]",COD,USD,,9.9,580.53,Failed,56,2.0
TXN-103813,2025-03-04T05:48:06.435537,"{""name"": ""Ryan Guerra"", ""email"": ""lorisoto@example.net"", ""phone"": ""952.595.5904x5357""}",thirty-five,Anthonyville,Mobile,"[{""product_id"": ""PRD-754"", ""category"": ""Sports"", ""price"": 49.5, ""quantity"": 1}, {""product_id"": ""PRD-670"", ""category"": ""Electronics"", ""price"": 240.95, ""quantity"": 1}]",COD,USD,dE10,5.87,300.92,Failed,29,
TXN-101786,2024-11-07T00:29:34.270164,"{""name"": ""Cynthia Green"", ""email"": ""martinchristopher@example.com"", ""phone"": ""367-663-6849x170""}",39,Williamberg,,"[{""product_id"": ""PRD-926"", ""category"": ""Sports"", ""price"": 223.08, ""quantity"": 2}]",Credit Card,USD,,11.01,460.54,Pending,44,2.0
